obs_id	class	default	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	time	year	testing_set	training_set
354	23219	0	0.513906658	0.406813532	0.487614453	0.373130947	0.572361291	0.187391385	0.521014035	0.492659569	0.126810998	0.497656703	0.541929364	0.44562766	0.536901116	0.588315249	0.597900093	0.546846449	0.484572619	0.480524957	0.117395856	0.371512115	0.593910396	0.008983117	0.380626917	0.239460394	1	0	2	2008	0	1
355	23219	0	0.51785332	0.406464249	0.494395226	0.372651368	0.57286799	0.203546852	0.517568708	0.483095408	0.145279169	0.49448359	0.53286618	0.460529625	0.535745025	0.588315249	0.597900093	0.546846449	0.430549502	0.486862898	0.053507105	0.370591313	0.631959975	0.007489484	0.373019248	0.320753545	1	0	3	2009	0	1
356	23219	0	0.364341468	0.383931994	0.500178874	0.264543235	0.394490778	0.082382597	0.469483107	0.398494899	0.058788013	0.477003694	0.513442159	0.623249471	0.538120985	0.588315249	0.597900093	0.546846449	0.474542081	0.496393949	0.037941922	0.370576948	0.548463404	0.009245511	0.372160077	0.057048474	1	0	4	2010	0	1
357	23219	0	0.537458301	0.381504864	0.432330459	0.38396433	0.595376015	0.075926594	0.546816647	0.517018974	0.194002971	0.456479639	0.493441641	0.445047021	0.535869181	0.588315249	0.597900093	0.546846449	0.47595945	0.500479698	0.028081231	0.370603681	0.38241145	0.00093497	0.365833342	0.052477829	1	0	5	2011	0	1
358	23219	0	0.531696737	0.380430043	0.46755892	0.372120053	0.587245464	0.055464216	0.53451699	0.500281692	0.15046528	0.444586277	0.182480082	0.490583867	0.534350634	0.588315249	0.597900093	0.546846449	0.459172487	0.500465512	0.021710195	0.372818947	0.584023178	0.00069193	0.365916014	0.009831007	1	0	6	2012	0	1
359	23219	0	0.228375167	0.377605707	0.703867614	0.39193961	0.394941628	0.059380617	0.130355641	0.097684793	0.056234445	0.454237074	0.547082722	0.41253835	0.533079743	0.588315249	0.597900093	0.546846449	0.467911899	0.499200404	0.019761235	0.408336639	0.598470151	4.15069E-05	0.419076353	0.023635767	1	0	7	2013	0	1
360	23219	0	0.48927933	0.379773647	0.355626613	0.38491112	0.56232059	0.070749417	0.539969385	0.504519701	0.052079901	0.414011687	0.547082722	0.450936198	0.533077776	0.589466035	0.598245502	0.550642192	0.473147452	0.499454379	0.019709624	0.373344928	0.597256184	4.15069E-05	0.467480213	0.01176915	1	0	8	2014	0	1
361	23219	1	0.545550823	0.379831612	0.29747951	0.385989964	0.599753678	0.071345478	0.552656651	0.523926497	0.05128938	0.377796054	0.547082722	0.451239646	0.533077776	0.566850066	0.593678594	0.549852371	0.479775608	0.499830455	0.02199031	0.374620378	0.600487948	4.15069E-05	0.471861363	0.013063756	1	0	9	2015	0	1
362	23232	0	0.59460175	0.466938913	0.512577355	0.413727909	0.620800197	0.133641362	0.565321744	0.544124723	0.073286243	0.495132148	0.555535197	0.45841226	0.527812064	0.588315249	0.597900093	0.546846449	0.592673361	0.564438701	0.130356073	0.372295559	0.565575659	4.15069E-05	0.410327166	0.152302235	1	0	1	2007	0	1
363	23232	0	0.595656097	0.434079379	0.516299307	0.453224629	0.618259609	0.093185246	0.557991743	0.532769024	0.048113767	0.515448332	0.552944601	0.458040178	0.527620554	0.588315249	0.597900093	0.546846449	0.356138259	0.553204358	0.02217491	0.37252751	0.590858758	0.00231761	0.503371239	0.084400557	1	0	2	2008	0	1
364	23232	0	0.547059238	0.393649697	0.579163373	0.402838111	0.601622939	0.114029497	0.554321766	0.529266834	0.077533737	0.531702876	0.621163249	0.491713911	0.499691367	0.588315249	0.597900093	0.546846449	0.524149597	0.502853334	0.049202103	0.372221559	0.532881677	0.001890841	0.405311823	0.092921391	1	0	3	2009	0	1
365	23232	0	0.556320608	0.390690148	0.536758423	0.413163692	0.606331587	0.094912268	0.555460095	0.527674079	0.054305561	0.527308166	0.557073832	0.459470391	0.52187115	0.588315249	0.597900093	0.546846449	0.473233759	0.506364167	0.039232455	0.385296494	0.597256184	0.00914592	0.432663918	0.067763679	1	0	4	2010	0	1
366	23232	0	0.58378613	0.38600722	0.530086815	0.501322568	0.608943403	0.079801269	0.554488003	0.527642489	0.040202219	0.594915748	0.550748646	0.526439905	0.520021081	0.588315249	0.597900093	0.546846449	0.508994222	0.507227004	0.022303442	0.407574713	0.572077036	0.16269064	0.592235029	0.040098388	1	0	6	2012	0	1
367	23232	1	0.542723	0.3581855	0.488568455	0.014247024	0.413219035	0.067620397	0.527924418	0.489602238	0.03265829	0.490385294	0.546278954	0.452106386	0.53119415	0.588315249	0.597900093	0.546846449	0.434965104	0.380824268	0.020413218	0.303665698	0.577326119	0.137616351	0.365181655	0.039111797	1	0	7	2013	0	1
368	23291	0	0.586993158	0.393569708	0.581688285	0.394402742	0.605110586	0.077721477	0.553375125	0.525403619	0.038218956	0.51671052	0.571346462	0.460184872	0.518036962	0.588315249	0.597900093	0.546846449	0.731901467	0.515232384	0.089511856	0.370310724	0.544468999	0.0741027	1.014400244	0.060683556	1	0	1	2007	1	0
369	23291	0	0.630519033	0.411455363	0.527757287	0.407747001	0.644907832	0.165799514	0.597262323	0.599186122	0.110175565	0.486536443	0.553101957	0.459487319	0.520662487	0.588315249	0.597900093	0.546846449	0.37603575	0.51600486	0.231889978	0.370310724	0.535731137	0.041242961	0.388440102	0.210560605	1	0	2	2008	1	0
370	23291	0	0.576306045	0.394983143	0.506933689	0.417395473	0.627758801	0.173180699	0.591343999	0.59186393	0.143084675	0.491259575	0.551331699	0.46033749	0.521710217	0.588315249	0.597900093	0.546846449	0.44161579	0.512178302	0.232737318	0.370310724	0.553518236	0.027891761	0.380885631	0.214550227	1	0	3	2009	1	0
371	23291	0	0.582968056	0.388892919	0.50721103	0.425756365	0.630473137	0.121087603	0.581206501	0.571381629	0.102708876	0.495858967	0.549362481	0.460416168	0.521996617	0.588315249	0.597900093	0.546846449	0.469585687	0.509597361	0.124871984	0.370886982	0.555752039	0.04248447	0.386033356	0.10240949	1	0	4	2010	1	0
372	23291	0	0.604866803	0.388382167	0.506248951	0.451904297	0.652748525	0.115146793	0.597034216	0.593268275	0.093352646	0.500750721	0.5479936	0.459201038	0.524657369	0.588315249	0.597900093	0.546846449	0.343413115	0.516210318	0.029454816	0.372200161	0.627225936	0.04651586	0.388602108	0.041649148	1	0	5	2011	1	0
373	23291	0	0.60456413	0.402799398	0.505244553	0.501154125	0.644931138	0.123145953	0.581190229	0.567310095	0.073864646	0.497919738	0.547479272	0.461393833	0.524400532	0.588315249	0.597900093	0.546846449	0.64315486	0.543112397	0.095759802	0.375138104	0.604287088	0.159669846	0.398441136	0.091332741	1	0	6	2012	1	0
374	23291	0	0.590625048	0.402337164	0.505405903	0.495580226	0.641017854	0.147375256	0.589621067	0.584278226	0.100073956	0.494803429	0.547549427	0.459826469	0.523807108	0.588315249	0.597900093	0.546846449	0.558341086	0.542749226	0.197524473	0.371074647	0.609275103	0.175743178	0.386737585	0.162187994	1	0	7	2013	1	0
375	23291	0	0.563407421	0.374436885	0.535630405	0.447146356	0.604710698	0.064941317	0.555352271	0.525667846	0.041581489	0.538815498	0.547868609	0.458951354	0.519438505	0.588315249	0.597900093	0.546846449	0.375469685	0.503569841	0.041659553	0.573129475	0.056864157	0.178865463	0.393247098	0.02792017	1	0	8	2014	1	0
376	23291	0	0.572559595	0.375736773	0.537781239	0.483228207	0.609471262	0.057987668	0.556055486	0.528015792	0.04480109	0.522667229	0.547522426	0.459678322	0.522815585	0.588315249	0.597900093	0.546846449	0.320112199	0.505155385	0.021386808	0.435395837	0.591745079	0.190790847	0.377136022	0.012945054	1	0	9	2015	1	0
377	23291	0	0.605605185	0.38381356	0.508261621	0.705843449	0.642027617	0.07584928	0.570353091	0.577148378	0.059756413	0.50118649	0.547198474	0.475596696	0.523629963	0.588315249	0.597900093	0.546846449	0.47423026	0.527113557	0.023165902	0.370368242	0.502553165	0.12811473	0.389138669	0.02490652	1	0	10	2016	1	0
378	23291	0	0.663754582	0.38609618	0.504486382	0.666629255	0.694599927	0.093201175	0.635104537	0.653501689	0.100451283	0.497914851	0.547150135	0.450828373	0.526276648	0.588315249	0.597900093	0.546846449	0.552102983	0.541325212	0.056145299	0.370356292	0.548793435	0.141901746	0.38171652	0.05174889	1	0	11	2017	1	0
379	23313	0	0.844162583	0.405470818	0.50217694	0.925576925	0.742290795	0.125443682	0.642885387	0.662283003	0.077286102	0.49647519	0.50179255	0.060333319	0.530347288	0.588315249	0.597900093	0.546846449	0.521205843	0.487035215	0.101229601	0.372257501	0.819718897	4.15069E-05	0.405666739	0.083452918	1	0	1	2007	1	0
380	23313	0	0.57221657	0.39323014	0.506339192	0.483072847	0.626964212	0.465505272	0.700047314	0.753426969	0.441311806	0.49493131	0.547914088	0.473489672	0.530347288	0.588315249	0.597900093	0.546846449	0.278183609	0.51069814	0.31199649	0.370897412	0.508396506	4.15069E-05	0.368756354	0.241247535	1	0	2	2008	1	0
381	23313	0	0.542712987	0.387386501	0.478563756	0.38495177	0.598126471	0.57694602	0.552017808	0.556240678	0.536653996	0.50242275	0.531257629	0.431621403	0.530347288	0.588315249	0.597900093	0.546846449	0.427987367	0.498929799	0.367459804	0.372107655	0.591229141	4.15069E-05	0.367001444	0.599030912	1	0	3	2009	1	0
382	23313	0	0.559552431	0.385201752	0.494704396	0.365305245	0.614418507	0.232862517	0.616311729	0.588954151	0.2229646	0.49247402	0.48190701	0.44760266	0.534751058	0.581692338	0.596125722	0.550374687	0.397329927	0.497702926	0.026363166	0.375523686	0.588195026	4.15069E-05	0.366041422	0.142469913	0.934437454	0	4	2010	1	0
383	23313	0	0.513367653	0.39189902	0.487089098	0.376272917	0.565700948	0.423460931	0.395713508	0.36242187	0.334379286	0.496447802	0.512542427	0.43833077	0.535456002	0.591161132	0.599525034	0.553198576	0.507690251	0.496370941	0.108298332	0.372469723	0.647979021	4.15069E-05	0.366269857	0.091457546	0.905737221	0	5	2011	1	0
384	23313	0	0.546282947	0.392797589	0.494559944	0.367452264	0.601747513	0.475308001	0.571012199	0.548291147	0.271182746	0.494669735	0.539673388	0.449693531	0.536034763	0.572528362	0.575159371	0.557269394	0.460034877	0.49636811	0.081678972	0.374801576	0.604652226	4.15069E-05	0.367608935	0.074735969	0.891878307	0	6	2012	1	0
385	23313	0	0.545936763	0.401803494	0.489391238	0.375135422	0.601387501	0.551073909	0.568120897	0.545193195	0.270959526	0.492147118	0.479047716	0.446295649	0.53745383	0.570963502	0.580453932	0.556768537	0.455700547	0.496294975	0.037537087	0.374503881	0.597455204	4.15069E-05	0.366880715	0.384748757	0.907783866	0	7	2013	1	0
386	23313	0	0.53808099	0.40154767	0.488848686	0.373492926	0.593447983	0.383819968	0.536860704	0.511500418	0.209847912	0.489821702	0.463522434	0.451262385	0.537330329	0.600562096	0.607045651	0.554976821	0.474698246	0.496594966	0.03370345	0.374980837	0.596633017	4.15069E-05	0.367931485	0.036738139	0.944731236	0	8	2014	1	0
387	23313	0	0.541047692	0.399778038	0.490837961	0.365057349	0.596491814	0.298658788	0.548064828	0.519650996	0.170174837	0.483652473	0.428592801	0.482472092	0.533646643	0.620007575	0.603854895	0.549417615	0.471478194	0.497867286	0.028196331	0.375920177	0.597391129	4.15069E-05	0.366752893	0.017641177	0.98571676	0	9	2015	1	0
388	23313	0	0.542755127	0.384973288	0.46169588	0.381291091	0.598160029	0.267728448	0.552238286	0.523242295	0.338518322	0.463972569	-2.709620237	0.463773102	0.533126712	0.511816621	0.325077981	0.555463135	0.474627316	0.500520051	0.028438445	0.372775614	0.597053349	4.15069E-05	0.365893245	0.017795986	0.995122969	0	10	2016	1	0
389	23313	0	0.542778552	0.38430652	0.46851477	0.379085153	0.598194301	0.242756054	0.552421749	0.523398042	0.338366896	0.477454513	-14.01807213	0.453855813	0.533081353	0.542489231	0.394288451	0.556236088	0.471529037	0.500355244	0.026877761	0.37284857	0.599342406	4.15069E-05	0.366027862	0.015848922	0.991698861	0	11	2017	1	0
390	23346	0	0.580836952	0.407716483	0.520595968	0.516052604	0.612837613	0.103550807	0.558049321	0.533569932	0.053340763	0.499740511	0.548080087	0.463740617	0.530347288	0.588315249	0.597900093	0.546846449	0.617586136	0.52211833	0.105133936	0.388161063	0.564296782	0.007218048	0.449287653	0.09742558	1	0	1	2007	0	1
391	23346	0	0.536335111	0.382721186	0.544101894	0.436099976	0.592849374	0.091881245	0.547818482	0.524637342	0.078281209	0.397620916	0.527201414	0.227617562	0.530347288	0.588315249	0.597900093	0.546846449	0.362352818	0.500222683	0.020594223	0.382727951	0.455302775	0.00061893	0.396352977	0.08116632	1	0	2	2008	0	1
392	23346	0	0.529140055	0.381577283	0.461903334	0.373363435	0.583289385	0.104217082	0.345914871	0.374330998	0.789040625	0.495841384	0.43362987	0.441661626	0.534352839	0.588315249	0.597900093	0.546846449	0.471424431	0.498894811	0.030668596	0.371473312	0.601723731	0.000423508	0.3656739	0.046802715	1	0	3	2009	0	1
393	23346	0	0.538545191	0.381756395	0.575184882	0.389606714	0.594039261	0.163102478	0.459954709	0.460627556	0.420501113	0.496766567	0.512684405	0.42112574	0.536094248	0.588315249	0.597900093	0.546846449	0.485172272	0.500139654	0.12475048	0.370893508	0.562142432	0.000635428	0.365728706	0.181188226	1	0	4	2010	0	1
394	23346	0	0.547640264	0.38200587	0.512538374	0.392456144	0.603334665	0.279047668	0.701543152	0.668176949	0.420501113	0.508976579	0.664505899	0.47884807	0.495389879	0.588315249	0.597900093	0.546846449	0.459932417	0.500904381	0.025887705	0.370916843	0.598714113	0.000569436	0.365359962	0.168481812	1	0	5	2011	0	1
395	23346	0	0.556174278	0.38182503	0.515852332	0.391243011	0.612517417	0.256682098	0.631511331	1	0.420501113	0.486857891	0.789218605	0.494629234	0.459634692	0.588315249	0.597900093	0.546846449	0.491604894	0.500843942	0.258155137	0.370847851	0.609218299	0.000503445	0.365309805	0.342078209	1	0	6	2012	0	1
396	23346	0	0.546517074	0.381642431	0.490372747	0.385713488	0.60215658	0.15760465	0.681169391	0.633059919	0.420501113	0.508374691	0.672402322	0.378078431	0.499759346	0.588315249	0.597900093	0.546846449	0.454917133	0.500910342	0.027033057	0.371046752	0.595363379	0.000371463	0.365396977	0.213741854	1	0	7	2013	0	1
397	23346	0	0.549208283	0.381624937	0.507885695	0.392963946	0.605008066	0.153563932	0.878818333	0.620241344	0.420501113	0.497356355	0.600172222	0.452501893	0.516198397	0.57998848	0.595845282	0.5313586	0.477867425	0.501025856	0.099660926	0.370310724	0.59470433	0.000305472	0.365256608	0.189101785	1	0	8	2014	0	1
398	23346	0	0.550782025	0.381517708	0.503310442	0.396970034	0.606638193	0.090676755	0.952385128	0.620241344	0.420501113	0.498730302	0.559438348	0.457008809	0.523463428	0.582773984	0.596210599	0.537341833	0.468382031	0.501182318	0.026704043	0.370438963	0.593626738	0.000239481	0.365200669	0.04558631	1	0	9	2015	0	1
399	23346	0	0.547774673	0.381709218	0.512791812	0.390791625	0.603494287	0.198159084	0.770220757	0.757360041	0.420501113	0.505867422	0.613462925	0.457280904	0.490879357	0.588315249	0.597900093	0.546846449	0.473669857	0.500874937	0.030862263	0.370589227	0.598575592	0.000173489	0.36534515	0.155716479	1	0	10	2016	0	1
400	23346	0	0.555855632	0.381483138	0.550762475	0.390001684	0.61300379	0.075667128	0.674376428	0.697037578	0.702933013	0.50975579	0.574002445	0.431246132	0.506275475	0.588315249	0.597900093	0.546846449	0.472852171	0.501037955	0.021193439	0.370628953	0.601577282	4.15069E-05	0.365992457	0.037289087	1	0	11	2017	0	1
401	23565	0	0.542723	0.383401483	0.504614949	0.391271234	0.620388567	0.091797493	0.571764231	0.554002523	0.102630325	0.499511093	0.56779933	0.456772506	0.530347288	0.588315249	0.597900093	0.546846449	0.476450056	0.50902015	0.062445108	0.370310724	0.397996277	0.114549413	0.39147687	0.052634336	1	0	1	2007	0	1
402	23565	0	0.716108441	0.393334806	0.502457917	0.415533483	0.704983234	0.121820994	0.631511331	0.653778315	0.08981055	0.496027082	0.548046768	0.457351029	0.530347288	0.588315249	0.597900093	0.546846449	0.506759703	0.570188582	0.190827087	0.370310724	0.565492153	0.114549413	0.397291213	0.163304642	1	0	2	2008	0	1
403	23565	0	0.598842561	0.387047678	0.506692827	0.399960518	0.643615127	0.088284336	0.570598543	0.555410683	0.058945868	0.501308858	0.554030895	0.459755153	0.530347288	0.588315249	0.597900093	0.546846449	0.442706049	0.527878821	0.037025388	0.370310724	0.590561032	0.114549413	0.439442933	0.071269974	1	0	3	2009	0	1
404	23565	0	0.550170958	0.385888696	0.545691729	0.391513854	0.601691306	0.08019577	0.55305028	0.525495887	0.045736492	0.514819622	0.565790653	0.440110028	0.479646832	0.229834497	0.382014513	0.39132458	0.478071302	0.514694154	0.034225516	0.370310724	0.593022049	0.114573173	0.454817593	0.043207798	0.900971472	0	4	2010	0	1
405	23565	0	0.247072429	0.376183331	0.497290254	0.33336851	0.489758521	0.057187874	0.521575809	0.475531519	0.047528923	0.489923865	0.537449837	0.490289867	0.535594404	0.592847049	0.603221715	0.56009692	0.462162554	0.487906694	0.019700727	0.370310724	0.597256184	5.65429E-05	0.408589721	0.012449147	0.970318139	0	5	2011	0	1
406	23565	0	0.487974316	0.377989322	0.476358295	0.379684597	0.563169122	0.059295867	0.531934798	0.501307964	0.059210818	0.488413513	0.533908784	0.446449906	0.535158992	0.600381911	0.604593277	0.556301355	0.473507404	0.493718743	0.020172859	0.397384942	0.598530889	4.15069E-05	0.388764143	0.007847667	0.968295574	0	6	2012	0	1
407	23565	0	0.54322046	0.381140918	0.558113992	0.391442269	0.598426879	0.063159086	0.552939355	0.525513113	0.266260028	0.484351516	0.489286035	0.409576148	0.534649491	0.486952364	0.54359895	0.553089678	0.474654257	0.500102341	0.02281253	0.370867401	0.597256184	4.15069E-05	0.368077487	0.018858863	0.985829473	0	7	2013	0	1
408	23565	0	0.542151451	0.381218284	0.589808464	0.390238702	0.597586095	0.064445198	0.550321519	0.521658182	0.303228706	0.545722246	0.708779216	0.449819624	0.505532682	0.669961572	0.658474445	0.49152121	0.471614718	0.50094527	0.019841211	0.370789766	0.597256184	4.15069E-05	0.366552413	0.032501247	0.977489829	0	8	2014	0	1
409	23565	0	0.378555566	0.380796552	0.482215762	0.38237834	0.347187877	0.063344061	0.21686846	0	0.143372655	0.481889457	0.318565488	0.459570557	0.53532666	0.588466823	0.598141611	0.560587406	0.473140389	0.499556333	0.019671768	0.370441705	0.597256184	4.15069E-05	0.369210571	0.029132977	0.98646909	0	9	2015	0	1
410	23565	0	0.542710543	0.370341748	0.633312285	0.388953924	0.5981251	0.247062773	0.552102864	0.523062766	0.138818279	0.578508198	0.625325382	0.424720287	0.529825747	0.588315249	0.751117826	0.544733286	0.473252177	0.501275003	0.019700727	0.370310724	0.597256184	4.15069E-05	0.369012833	0.029030278	0.999733746	0	10	2016	0	1
411	23565	1	0.540693939	0.370341748	0.385243505	0.38718912	0.596381784	0.173889488	0.550718665	0.521087945	0.088030785	0.386403799	0.371903747	0.458081126	0.533241391	0.598930538	0.600309134	0.550618112	0.473233759	0.501275003	0.019700727	0.374189645	0.597256184	4.15069E-05	0.382014573	0.017617641	0.998806953	0	11	2017	0	1
412	23568	0	0.60096103	0.717486858	0.504906297	0.424758792	0.628903866	0.18961817	0.580584884	0.571001351	0.102770023	0.4870556	0.553126156	0.459857017	0.530347288	0.588315249	0.597900093	0.546846449	0.706007421	0.816988289	0.390283018	0.371756971	0.595013499	4.15069E-05	0.380276918	0.305021644	1	0	1	2007	0	1
413	23568	0	0.556144595	0.529230356	0.503872335	0.430062622	0.611553967	0.360489667	0.581132531	0.57249248	0.200902551	0.508723259	0.521781266	0.331020892	0.542806745	0.588315249	0.597900093	0.546846449	0.341092467	0.434206396	0.492813706	0.371590495	0.571374893	4.15069E-05	0.374376684	0.695980609	1	0	2	2008	0	1
