tier,fico,approve date,term,amount,car type,competition apr,accept,apr,prime,partner bin
3,671,10/29/2003,60,18000,U,4.65,1,5.69,1.12,1
4,668,10/30/2003,60,17434.33,U,4.65,1,7.99,1.12,1
3,672,10/30/2003,60,9705.43,U,4.65,1,5.89,1.12,3
2,691,10/30/2003,60,31000,U,4.65,1,4.99,1.12,1
1,742,10/30/2003,60,23000,U,4.65,1,4.65,1.12,3
2,727,10/30/2003,60,22970,U,4.65,1,4.99,1.12,3
1,744,10/30/2003,60,8620,U,4.65,1,4.65,1.12,1
4,647,10/30/2003,60,18990.3,U,4.65,1,7.99,1.12,3
2,706,10/30/2003,60,19000,U,4.65,1,4.99,1.12,1
1,738,10/31/2003,60,6916.86,U,4.65,1,4.65,1.12,3
3,673,10/31/2003,60,55000,U,4.65,1,5.69,1.12,1
1,742,10/31/2003,60,15500,U,4.65,1,4.65,1.12,3
1,731,11/1/2003,60,7494.68,U,4.65,1,4.65,1.12,3
4,657,11/1/2003,60,15000,U,4.65,1,7.99,1.12,1
2,692,11/1/2003,60,10739.67,U,4.65,1,4.99,1.12,1
3,716,11/1/2003,60,24000,U,4.65,1,5.34,1.12,3
2,702,11/1/2003,60,19423.64,U,4.65,1,4.99,1.12,1
4,657,11/4/2003,60,11720.4,U,4.65,1,7.99,1.12,3
3,678,11/3/2003,60,11530,U,4.65,1,5.69,1.12,1
3,680,11/3/2003,60,20000,U,4.65,1,5.69,1.12,1
1,787,11/3/2003,60,12182.55,U,4.65,1,4.65,1.12,1
1,740,11/3/2003,60,6500,U,4.65,1,4.65,1.12,1
4,652,11/3/2003,60,12729.44,U,4.65,1,7.99,1.12,1
2,717,11/3/2003,60,13117.7,U,4.65,1,4.99,1.12,1
1,741,11/3/2003,60,24230.66,U,4.65,1,4.65,1.12,1
2,707,11/3/2003,60,16578,U,4.65,1,5.19,1.12,1
3,683,11/3/2003,60,15000,U,4.65,1,5.69,1.12,1
3,679,11/3/2003,60,18079.3,U,4.65,1,5.69,1.12,1
3,678,11/3/2003,60,13968,U,4.65,1,5.69,1.12,1
4,661,11/3/2003,60,8566.42,U,4.65,1,7.99,1.12,1
3,693,11/4/2003,60,15908.94,U,4.65,1,5.69,1.12,1
2,706,11/4/2003,60,5743,U,4.65,1,4.99,1.12,1
2,727,11/4/2003,60,13000,U,4.65,1,4.99,1.12,3
1,779,11/4/2003,60,17763,U,4.65,1,4.65,1.12,1
2,719,11/4/2003,60,49500,U,4.65,1,4.99,1.12,1
1,740,11/4/2003,60,12309.13,U,4.65,1,4.65,1.12,1
3,675,11/4/2003,60,17799,U,4.65,1,5.69,1.12,1
4,668,11/4/2003,60,14351.35,U,4.65,1,7.99,1.12,1
1,726,11/4/2003,60,22255.96,U,4.65,1,4.65,1.12,1
2,711,11/4/2003,60,8650,U,4.65,1,5.19,1.12,1
3,690,11/4/2003,60,30000,U,4.65,1,5.69,1.12,1
2,717,11/5/2003,60,8832,U,4.65,1,4.99,1.12,1
3,673,11/5/2003,60,22743.95,U,4.65,1,5.69,1.12,1
1,746,11/5/2003,60,19000,U,4.65,1,4.65,1.12,1
2,708,11/5/2003,60,40000,U,4.65,1,4.99,1.12,3
3,680,11/5/2003,60,17861.25,U,4.65,1,5.69,1.12,3
2,728,11/5/2003,60,16379.24,U,4.65,1,4.99,1.12,1
3,693,11/5/2003,60,17614.15,U,4.65,1,5.69,1.12,1
2,704,11/6/2003,60,40000,U,4.65,1,4.99,1.12,1
1,764,11/5/2003,60,11100,U,4.65,1,4.65,1.12,3
1,784,11/5/2003,60,28900,U,4.65,1,4.65,1.12,1
1,694,11/6/2003,60,6000,U,4.65,1,4.65,1.12,1
4,662,11/6/2003,60,10003.35,U,4.65,1,7.99,1.12,1
4,650,11/6/2003,60,15437.76,U,4.65,1,7.99,1.12,3
4,643,11/6/2003,60,14025,U,4.65,1,7.99,1.12,3
3,677,11/6/2003,60,31329.14,U,4.65,1,5.69,1.12,1
1,784,11/6/2003,60,16000,U,4.65,1,4.65,1.12,1
1,741,11/6/2003,60,21786.87,U,4.65,1,4.65,1.12,1
4,650,11/6/2003,60,30780,U,4.65,1,7.99,1.12,1
4,648,11/7/2003,60,7962.5,U,4.65,1,8.09,1.12,1
2,711,11/7/2003,60,12270,U,4.65,1,5.19,1.12,1
1,747,11/7/2003,60,5100,U,4.65,1,4.65,1.12,3
4,642,11/7/2003,60,15468.94,U,4.65,1,8.09,1.12,3
3,682,11/7/2003,60,14359.88,U,4.65,1,5.99,1.12,1
4,647,11/7/2003,60,16500,U,4.65,1,8.09,1.12,1
1,774,11/7/2003,60,9400.5,U,4.65,1,4.65,1.12,3
4,649,11/7/2003,60,18488.86,U,4.65,1,8.09,1.12,1
1,744,11/8/2003,60,38909.79,U,4.65,1,4.65,1.12,1
3,685,11/8/2003,60,9760.75,U,4.65,0,5.99,1.12,3
1,732,11/8/2003,60,29239.64,U,4.65,1,4.65,1.12,3
2,672,11/8/2003,60,17402.98,U,4.65,1,5.19,1.12,3
2,711,11/8/2003,60,8669.23,U,4.65,1,5.19,1.12,3
3,694,11/8/2003,60,15386.91,U,4.65,1,5.99,1.12,1
3,680,11/8/2003,60,10185.7,U,4.65,1,5.99,1.12,1
1,739,11/8/2003,60,16200,U,4.65,1,4.65,1.12,1
3,699,11/9/2003,60,12474.02,U,4.65,1,5.99,1.12,1
1,780,11/9/2003,60,8003.51,U,4.65,1,4.65,1.12,1
1,794,11/9/2003,60,25000,U,4.65,1,4.65,1.12,1
1,732,11/9/2003,60,15000,U,4.65,1,4.65,1.12,3
3,694,11/9/2003,60,10856.07,U,4.65,1,5.99,1.12,3
1,732,11/9/2003,60,29265.32,U,4.65,1,4.65,1.12,1
3,673,11/9/2003,60,13094.51,U,4.65,1,5.99,1.12,3
4,663,11/9/2003,60,18325,U,4.65,1,8.09,1.12,1
2,702,11/10/2003,60,15847.75,U,4.65,1,5.19,1.12,1
1,750,11/10/2003,60,15536.89,U,4.65,1,4.65,1.12,1
2,701,11/10/2003,60,27717.08,U,4.65,1,5.19,1.12,1
1,750,11/10/2003,60,8000,U,4.65,1,4.65,1.12,1
2,713,11/10/2003,60,10753.8,U,4.65,1,5.19,1.12,3
1,732,11/10/2003,60,20000,U,4.65,1,4.65,1.12,3
1,730,11/10/2003,60,23920.75,U,4.65,1,4.65,1.12,1
3,681,11/10/2003,60,9465.75,U,4.65,1,5.99,1.12,1
1,769,11/10/2003,60,5386.23,U,4.65,1,4.65,1.12,3
1,792,11/10/2003,60,9300,U,4.65,1,4.65,1.12,1
2,720,11/11/2003,60,20127.02,U,4.65,1,5.19,1.12,1
3,696,11/11/2003,60,7986.7,U,4.65,1,5.99,1.12,1
4,652,11/11/2003,60,9364.94,U,4.65,1,8.09,1.12,1
1,762,11/11/2003,60,10836.77,U,4.65,1,4.65,1.12,1
1,768,11/11/2003,60,25908.94,U,4.65,1,4.65,1.12,1
3,693,11/11/2003,60,13612.96,U,4.65,1,5.99,1.12,3
3,689,11/11/2003,60,26000,U,4.65,1,5.99,1.12,3
1,698,11/11/2003,60,15372.54,U,4.65,1,4.65,1.12,3
1,722,11/11/2003,60,15573.67,U,4.65,1,4.65,1.12,3
1,762,11/11/2003,60,12416.77,U,4.65,1,4.65,1.12,1
2,680,11/12/2003,60,27799,U,4.65,1,5.19,1.12,3
4,661,11/12/2003,60,15865.23,U,4.65,0,8.09,1.12,3
4,648,11/12/2003,60,12898.7,U,4.65,1,8.09,1.12,1
1,746,11/12/2003,60,12920,U,4.65,1,4.65,1.12,1
3,685,11/12/2003,60,14200.01,U,4.65,1,5.99,1.12,1
2,701,11/12/2003,60,12000,U,4.65,1,5.19,1.12,3
2,710,11/13/2003,60,6776.11,U,4.65,1,5.19,1.12,1
1,754,11/13/2003,60,10400,U,4.65,1,4.65,1.12,1
1,744,11/13/2003,60,11589.1,U,4.65,1,4.65,1.12,1
1,747,11/13/2003,60,19897,U,4.65,1,4.65,1.12,1
4,650,11/13/2003,60,9249,U,4.65,1,8.09,1.12,1
1,753,11/13/2003,60,17013,U,4.65,1,4.65,1.12,1
4,663,11/13/2003,60,11996.45,U,4.65,1,8.09,1.12,1
3,656,11/13/2003,60,14495,U,4.65,1,5.99,1.12,1
1,746,11/13/2003,60,10377,U,4.65,1,4.65,1.12,1
1,649,11/13/2003,60,8805.86,U,4.65,1,4.65,1.12,1
4,643,11/13/2003,60,8100,U,4.65,1,8.09,1.12,1
1,769,11/13/2003,60,13795.85,U,4.65,1,4.65,1.12,1
2,703,11/13/2003,60,10210,U,4.65,1,5.19,1.12,1
1,697,11/13/2003,60,24947.65,U,4.65,1,4.65,1.12,1
4,666,11/13/2003,60,14500,U,4.65,1,8.09,1.12,1
1,730,11/13/2003,60,16259.19,U,4.65,1,4.65,1.12,1
1,779,11/14/2003,60,17544.5,U,4.65,1,4.99,1.12,1
3,677,11/14/2003,60,25000,U,4.65,1,5.99,1.12,1
2,680,11/14/2003,60,6094.89,U,4.65,1,5.19,1.12,3
4,661,11/17/2003,60,19651.9,U,4.79,1,8.09,1.12,1
1,749,11/15/2003,60,13631.25,U,4.79,1,4.65,1.12,1
1,742,11/15/2003,60,24320,U,4.79,1,4.65,1.12,3
1,770,11/15/2003,60,16760,U,4.79,1,4.65,1.12,3
2,704,11/15/2003,60,15403.43,U,4.79,1,5.19,1.12,1
1,670,11/15/2003,60,27305.9,U,4.79,1,4.65,1.12,1
1,701,11/15/2003,60,29923.18,U,4.79,1,4.65,1.12,3
4,645,11/15/2003,60,17955.51,U,4.79,1,8.09,1.12,1
2,695,11/16/2003,60,16000,U,4.79,1,5.19,1.12,3
3,683,11/16/2003,60,7059.5,U,4.79,1,5.99,1.12,1
3,687,11/16/2003,60,14846.76,U,4.79,1,5.99,1.12,1
2,709,11/16/2003,60,10525.48,U,4.79,1,5.19,1.12,3
1,753,11/16/2003,60,11000,U,4.79,1,4.65,1.12,1
4,662,11/17/2003,60,11999,U,4.79,1,8.09,1.12,1
4,666,11/17/2003,60,21580,U,4.79,1,8.09,1.12,3
4,644,11/16/2003,60,15725,U,4.79,1,8.09,1.12,1
2,658,11/17/2003,60,31738.93,U,4.79,1,5.19,1.12,1
4,662,11/17/2003,60,16317,U,4.79,1,8.09,1.12,1
3,677,11/16/2003,60,19959.08,U,4.79,1,5.99,1.12,1
2,704,11/17/2003,60,10582.79,U,4.79,1,5.19,1.12,3
1,755,11/17/2003,60,11750,U,4.79,1,4.65,1.12,3
3,672,11/17/2003,60,16138.72,U,4.79,1,5.99,1.12,1
1,778,11/17/2003,60,18000,U,4.79,1,4.65,1.12,1
3,699,11/17/2003,60,8999,U,4.79,1,5.99,1.12,1
4,648,11/17/2003,60,7075.5,U,4.79,1,8.09,1.12,1
1,730,11/17/2003,60,17298.37,U,4.79,1,4.65,1.12,1
1,754,11/17/2003,60,11851.08,U,4.79,1,4.63,1.12,1
2,694,11/17/2003,60,25140.71,U,4.79,1,4.94,1.12,1
1,781,11/17/2003,60,12000,U,4.79,1,4.79,1.12,3
2,712,11/17/2003,60,24784.65,U,4.79,1,5.19,1.12,1
3,676,11/17/2003,60,27779.05,U,4.79,1,5.99,1.12,1
3,681,11/17/2003,60,27215.5,U,4.79,1,5.99,1.12,1
1,753,11/17/2003,60,20650,U,4.79,1,4.65,1.12,3
2,706,11/17/2003,60,15846,U,4.79,1,5.89,1.12,1
3,690,11/18/2003,60,20855.99,U,4.79,1,5.99,1.12,1
1,771,11/18/2003,60,15000,U,4.79,1,4.79,1.12,1
3,696,11/18/2003,60,23653.75,U,4.79,1,5.99,1.12,1
2,713,11/18/2003,60,11023.75,U,4.79,1,5.19,1.12,3
4,652,11/18/2003,60,16993.04,U,4.79,1,8.09,1.12,3
1,717,11/18/2003,60,17802.9,U,4.79,1,4.79,1.12,1
1,730,11/18/2003,60,45328,U,4.79,1,4.79,1.12,1
1,754,11/18/2003,60,22001.5,U,4.79,1,4.79,1.12,3
1,770,11/18/2003,60,16466.28,U,4.79,1,4.75,1.12,3
3,687,11/19/2003,60,12360,U,4.79,1,5.99,1.12,1
3,673,11/19/2003,60,13027.3,U,4.79,1,5.99,1.12,1
4,653,11/19/2003,60,12017.42,U,4.79,1,8.09,1.12,1
3,693,11/19/2003,60,13070,U,4.79,1,5.99,1.12,1
3,681,11/19/2003,60,33327.95,U,4.79,1,5.99,1.12,3
3,686,11/19/2003,60,13583.2,U,4.79,1,5.99,1.12,1
1,761,11/19/2003,60,11659.81,U,4.79,1,4.79,1.12,3
2,706,11/19/2003,60,17381.94,U,4.79,1,5.19,1.12,1
4,651,11/19/2003,60,14998.87,U,4.79,1,8.09,1.12,1
4,657,11/19/2003,60,13908.14,U,4.79,1,8.09,1.12,3
3,683,11/19/2003,60,17635.8,U,4.79,1,5.99,1.12,1
2,712,11/20/2003,60,16866.72,U,4.79,1,5.19,1.1188,1
3,696,11/20/2003,60,14066,U,4.79,1,5.99,1.1188,3
2,717,11/20/2003,60,18263.86,U,4.79,1,5.19,1.1188,1
2,700,11/20/2003,60,13000,U,4.79,1,5.19,1.1188,1
3,672,11/20/2003,60,14678.79,U,4.79,1,5.99,1.1188,1
2,696,11/20/2003,60,9584,U,4.79,1,5.19,1.1188,1
2,686,11/20/2003,60,24122.64,U,4.79,1,5.19,1.1188,1
1,767,11/20/2003,60,10000,U,4.79,1,4.79,1.1188,1
3,679,11/20/2003,60,15700,U,4.79,1,5.99,1.1188,1
2,720,11/20/2003,60,35000,U,4.79,1,5.19,1.1188,1
2,708,11/20/2003,60,11300.26,U,4.79,1,5.19,1.1188,1
4,648,11/20/2003,60,12950.17,U,4.79,1,8.09,1.1188,3
3,677,11/20/2003,60,20000,U,4.79,1,5.99,1.1188,3
1,758,11/20/2003,60,10874.19,U,4.79,1,4.79,1.1188,1
3,672,11/20/2003,60,21900,U,4.79,1,5.99,1.1188,3
1,732,11/20/2003,60,13700.02,U,4.79,1,4.79,1.1188,1
1,767,11/21/2003,60,27987,U,4.79,1,4.79,1.1188,3
1,742,11/21/2003,60,8711.55,U,4.79,1,4.79,1.1188,1
3,695,11/21/2003,60,26955.85,U,4.79,1,5.99,1.1188,3
1,740,11/21/2003,60,16895.17,U,4.79,1,4.79,1.1188,1
1,742,11/21/2003,60,24419.17,U,4.79,1,4.79,1.1188,3
2,662,11/21/2003,60,7350,U,4.79,1,5.19,1.1188,3
3,695,11/21/2003,60,15120,U,4.79,1,5.99,1.1188,1
1,703,11/21/2003,60,33678.76,U,4.79,1,4.79,1.1188,3
1,778,11/21/2003,60,13552.5,U,4.79,1,4.79,1.1188,3
3,693,11/21/2003,60,22468.75,U,4.79,1,5.99,1.1188,1
3,696,11/22/2003,60,15000,U,4.79,1,5.99,1.1188,1
2,707,11/22/2003,60,12274.09,U,4.79,1,5.19,1.1188,1
1,776,11/22/2003,60,20990.75,U,4.79,1,4.79,1.1188,1
2,704,11/22/2003,60,17000,U,4.79,1,5.19,1.1188,1
2,702,11/22/2003,60,12025.13,U,4.79,1,5.19,1.1188,1
1,673,11/22/2003,60,26521.25,U,4.79,1,4.79,1.1188,3
4,645,11/22/2003,60,24005.71,U,4.79,1,8.09,1.1188,3
2,699,11/23/2003,60,6079.84,U,4.79,1,5.19,1.1188,1
2,674,11/23/2003,60,10312.21,U,4.79,1,5.19,1.1188,1
2,720,11/23/2003,60,19686.88,U,4.79,1,5.19,1.1188,3
3,683,11/24/2003,60,11900,U,4.79,1,5.99,1.1175,3
2,710,11/23/2003,60,13973.04,U,4.79,1,5.19,1.1188,1
3,685,11/24/2003,60,14193,U,4.79,1,5.99,1.1175,1
1,757,11/24/2003,60,5000,U,4.79,1,4.79,1.1175,1
4,663,11/24/2003,60,17373.95,U,4.79,1,8.09,1.1175,1
3,710,11/24/2003,60,17957.8,U,4.79,1,5.29,1.1175,1
1,730,11/24/2003,60,26128.85,U,4.79,1,4.79,1.1175,1
2,679,11/24/2003,60,17808,U,4.79,1,5.19,1.1175,3
3,676,11/24/2003,60,17534.85,U,4.79,1,5.99,1.1175,1
1,779,11/24/2003,60,24209.13,U,4.79,1,4.79,1.1175,1
1,785,11/24/2003,60,14953.58,U,4.79,1,4.79,1.1175,1
3,682,11/24/2003,60,23881.61,U,4.79,1,5.99,1.1175,1
2,694,11/24/2003,60,66500,U,4.79,1,5.19,1.1175,1
1,733,11/24/2003,60,13574.7,U,4.79,1,4.79,1.1175,1
4,642,11/24/2003,60,9477.9,U,4.79,1,8.09,1.1175,3
3,679,11/24/2003,60,16832,U,4.79,1,5.99,1.1175,1
2,702,11/25/2003,60,9101.79,U,4.79,1,5.19,1.1188,3
4,647,11/25/2003,60,15947.63,U,4.79,1,8.09,1.1188,3
1,738,11/25/2003,60,9634.5,U,4.79,1,4.79,1.1188,3
2,703,11/25/2003,60,24701.43,U,4.79,1,5.19,1.1188,1
1,732,11/25/2003,60,13200,U,4.79,1,4.79,1.1188,3
2,729,11/25/2003,60,17632,U,4.79,1,5.19,1.1188,3
3,689,11/25/2003,60,10516.67,U,4.79,1,5.99,1.1188,1
1,666,11/25/2003,60,16899.79,U,4.79,1,4.79,1.1188,1
3,681,11/25/2003,60,6054.25,U,4.79,1,5.99,1.1188,3
2,672,11/26/2003,60,19782.1,U,4.79,1,5.19,1.1188,1
1,782,11/26/2003,60,19143,U,4.79,1,4.79,1.1188,3
1,762,11/26/2003,60,27674.23,U,4.79,1,4.79,1.1188,1
4,667,11/26/2003,60,8101.95,U,4.79,1,8.09,1.1188,3
1,798,11/28/2003,60,24096.44,U,4.79,1,4.79,1.17,3
1,753,11/26/2003,60,22843.64,U,4.79,1,4.79,1.1188,3
2,681,11/28/2003,60,5749.5,U,4.79,1,5.19,1.17,1
2,719,11/28/2003,60,17000,U,4.79,1,5.19,1.17,1
3,673,11/28/2003,60,36933.75,U,4.79,1,5.99,1.17,1
2,700,11/28/2003,60,23511,U,4.79,1,5.19,1.17,3
2,705,11/28/2003,60,6925.31,U,4.79,1,5.19,1.17,1
1,766,11/28/2003,60,22149,U,4.79,1,4.79,1.17,3
2,706,11/28/2003,60,15790,U,4.79,1,5.19,1.17,1
1,784,11/29/2003,60,12399.47,U,4.79,1,4.79,1.17,1
1,758,11/29/2003,60,25054.55,U,4.79,1,4.79,1.17,1
3,671,11/29/2003,60,24150,U,4.79,1,5.99,1.17,1
1,753,11/29/2003,60,23595.03,U,4.79,1,4.79,1.17,3
1,740,11/29/2003,60,13506,U,4.79,1,4.79,1.17,1
1,687,11/29/2003,60,11244.69,U,4.79,1,4.79,1.17,1
1,731,11/29/2003,60,21585.75,U,4.79,1,4.79,1.17,3
1,768,11/29/2003,60,9231.68,U,4.79,1,4.79,1.17,1
4,643,11/29/2003,60,23452,U,4.79,1,8.09,1.17,1
3,696,11/29/2003,60,11755,U,4.79,1,5.99,1.17,1
2,700,11/30/2003,60,8150.38,U,4.79,1,5.19,1.17,1
2,708,11/30/2003,60,18509,U,4.79,1,5.19,1.17,1
2,709,11/30/2003,60,12993.49,U,4.79,1,5.89,1.17,1
1,743,12/1/2003,60,17349.05,U,4.79,1,4.79,1.17,1
1,752,12/1/2003,60,14199,U,4.79,1,4.79,1.17,3
2,695,12/1/2003,60,7495,U,4.79,1,5.19,1.17,3
1,731,12/1/2003,60,11269,U,4.79,1,4.79,1.17,3
2,718,12/1/2003,60,15400,U,4.79,1,5.19,1.17,1
1,740,12/1/2003,60,99000,U,4.79,1,4.79,1.17,3
1,756,12/1/2003,60,7220.04,U,4.79,1,4.29,1.17,1
3,690,12/1/2003,60,6900,U,4.79,1,5.99,1.17,3
2,721,12/1/2003,60,14500,U,4.79,1,5.19,1.17,1
4,655,12/2/2003,60,16696.94,U,4.79,1,8.09,1.17,1
2,694,12/1/2003,60,22650,U,4.79,1,5.19,1.17,3
2,681,12/2/2003,60,39227.7,U,4.79,1,5.19,1.17,3
4,663,12/2/2003,60,11999.99,U,4.79,1,8.09,1.17,1
2,708,12/2/2003,60,19711.48,U,4.79,1,5.19,1.17,3
1,755,12/2/2003,60,15648.97,U,4.79,1,4.79,1.17,1
4,646,12/2/2003,60,9284.7,U,4.79,1,8.09,1.17,3
4,654,12/2/2003,60,17423,U,4.79,1,8.09,1.17,3
2,692,12/2/2003,60,32900,U,4.79,1,5.19,1.17,1
1,728,12/2/2003,60,9495,U,4.79,1,4.79,1.17,1
4,645,12/4/2003,60,12254.11,U,4.79,1,8.09,1.17,1
1,754,12/2/2003,60,9150,U,4.79,1,4.79,1.17,3
2,713,12/2/2003,60,7350,U,4.79,1,5.19,1.17,1
1,774,12/3/2003,60,22213.33,U,4.79,1,4.79,1.17,1
1,763,12/3/2003,60,16434.52,U,4.79,1,4.79,1.17,1
1,781,12/3/2003,60,14999.99,U,4.79,1,4.79,1.17,3
2,688,12/3/2003,60,16209.87,U,4.79,1,5.19,1.17,1
1,779,12/3/2003,60,9500,U,4.79,1,4.79,1.17,3
4,649,12/3/2003,60,11900,U,4.79,1,8.09,1.17,1
2,708,12/3/2003,60,20566.85,U,4.79,1,5.19,1.17,1
2,709,12/3/2003,60,13586.34,U,4.79,1,5.19,1.17,3
2,724,12/3/2003,60,17500,U,4.79,1,5.19,1.17,3
1,751,12/3/2003,60,10000,U,4.79,1,4.79,1.17,1
2,714,12/3/2003,60,11500,U,4.79,1,5.19,1.17,1
1,812,12/4/2003,60,21193.84,U,4.79,1,4.79,1.17,1
3,673,12/4/2003,60,25472.85,U,4.79,1,5.99,1.17,1
2,710,12/4/2003,60,12152.08,U,4.79,1,5.19,1.17,1
1,766,12/4/2003,60,27282.01,U,4.79,1,4.95,1.17,1
4,655,12/4/2003,60,24319.1,U,4.79,1,8.09,1.17,1
2,725,12/4/2003,60,12683,U,4.79,1,5.19,1.17,1
3,675,12/4/2003,60,11999.99,U,4.79,1,5.99,1.17,3
1,740,12/4/2003,60,5439.5,U,4.79,1,4.79,1.17,1
4,669,12/4/2003,60,26773.76,U,4.79,1,8.09,1.17,3
2,712,12/5/2003,60,33057.9,U,4.79,1,5.19,1.17,3
4,664,12/5/2003,60,13767.39,U,4.79,1,8.09,1.17,1
2,709,12/5/2003,60,13161.4,U,4.79,1,5.19,1.17,1
1,755,12/5/2003,60,13770,U,4.79,1,4.79,1.17,1
3,698,12/5/2003,60,12213,U,4.79,1,5.99,1.17,1
4,654,12/5/2003,60,6471.39,U,4.79,1,8.09,1.17,1
3,670,12/5/2003,60,31817.61,U,4.79,1,5.99,1.17,3
2,698,12/5/2003,60,21750,U,4.79,1,5.19,1.17,1
1,780,12/5/2003,60,36442.29,U,4.79,1,4.79,1.17,1
1,747,12/5/2003,60,24463.69,U,4.79,1,4.79,1.17,1
2,705,12/5/2003,60,24070.97,U,4.79,1,5.19,1.17,1
4,644,12/5/2003,60,6094.36,U,4.79,1,8.09,1.17,1
2,717,12/5/2003,60,27836.25,U,4.79,1,5.19,1.17,3
3,683,12/6/2003,60,14417.34,U,4.99,1,5.99,1.17,1
1,766,12/6/2003,60,19000,U,4.99,1,4.79,1.17,3
4,640,12/7/2003,60,14650,U,4.99,1,8.09,1.17,1
2,701,12/8/2003,60,11500,U,4.99,1,5.19,1.17,1
2,702,12/7/2003,60,13721.5,U,4.99,1,5.19,1.17,1
1,748,12/7/2003,60,7499,U,4.99,1,4.79,1.17,3
1,709,12/8/2003,60,21841.94,U,4.99,1,4.79,1.17,3
1,744,12/8/2003,60,5000,U,4.99,1,4.79,1.17,1
3,681,12/8/2003,60,15736.93,U,4.99,1,5.99,1.17,1
2,722,12/8/2003,60,13638.92,U,4.99,1,5.19,1.17,1
1,731,12/8/2003,60,10782.9,U,4.99,1,4.79,1.17,1
1,763,12/8/2003,60,18296,U,4.99,1,4.79,1.17,1
1,751,12/8/2003,60,27799.5,U,4.99,1,4.79,1.17,3
2,724,12/8/2003,60,5120,U,4.99,1,5.19,1.17,3
3,699,12/8/2003,60,37000,U,4.99,1,5.99,1.17,2
4,646,12/9/2003,60,23500,U,4.99,1,8.19,1.1688,3
4,641,12/9/2003,60,16120,U,4.99,1,8.19,1.1688,1
4,661,12/9/2003,60,16769.2,U,4.99,1,8.19,1.1688,1
4,640,12/9/2003,60,21044.84,U,4.99,1,8.19,1.1688,3
1,683,12/9/2003,60,10000,U,4.99,1,4.99,1.1688,1
1,742,12/9/2003,60,24997.5,U,4.99,1,4.99,1.1688,3
4,644,12/9/2003,60,12045,U,4.99,1,8.19,1.1688,1
4,658,12/9/2003,60,12789,U,4.99,1,8.19,1.1688,3
1,797,12/9/2003,60,24009.86,U,4.99,1,4.99,1.1688,1
1,777,12/9/2003,60,14500,U,4.99,1,4.99,1.1688,1
1,743,12/9/2003,60,13182.05,U,4.99,1,4.99,1.1688,1
1,733,12/9/2003,60,9292.52,U,4.99,1,4.99,1.1688,3
3,679,12/10/2003,60,10083.41,U,4.99,1,6.19,1.1688,3
4,651,12/10/2003,60,14674.38,U,4.99,1,8.19,1.1688,1
2,722,12/10/2003,60,29055,U,4.99,1,5.89,1.1688,1
2,720,12/10/2003,60,8383.67,U,4.99,1,5.89,1.1688,1
1,795,12/10/2003,60,36000,U,4.99,1,4.99,1.1688,1
2,713,12/10/2003,60,6506.63,U,4.99,1,5.89,1.1688,1
4,644,12/10/2003,60,13449.15,U,4.99,1,8.19,1.1688,1
4,646,12/10/2003,60,25897.4,U,4.99,1,8.19,1.1688,1
1,737,12/10/2003,60,24186.45,U,4.99,1,4.99,1.1688,3
1,759,12/10/2003,60,16020.25,U,4.99,1,4.99,1.1688,3
2,715,12/10/2003,60,22000,U,4.99,1,5.89,1.1688,1
1,751,12/10/2003,60,8710.79,U,4.99,1,4.99,1.1688,3
3,694,12/11/2003,60,25999.81,U,4.99,1,6.19,1.1625,1
4,668,12/11/2003,60,34999.99,U,4.99,1,8.19,1.1625,1
3,681,12/11/2003,60,15405.03,U,4.99,1,6.19,1.1625,1
3,684,12/11/2003,60,28657.65,U,4.99,1,6.19,1.1625,1
1,654,12/11/2003,60,17727.32,U,4.99,1,4.99,1.1625,1
1,738,12/11/2003,60,18757.94,U,4.99,1,4.99,1.1625,2
1,764,12/12/2003,60,31565.93,U,4.99,1,4.99,1.1544,1
3,674,12/12/2003,60,17000,U,4.99,1,6.19,1.1544,3
3,694,12/12/2003,60,10272.74,U,4.99,1,6.19,1.1544,1
1,744,12/12/2003,60,8000,U,4.99,1,4.99,1.1544,1
2,702,12/12/2003,60,17554,U,4.99,1,5.89,1.1544,1
1,734,12/13/2003,60,6500,U,4.99,1,4.99,1.1544,3
2,709,12/13/2003,60,13100,U,4.99,1,5.89,1.1544,1
1,782,12/13/2003,60,19868.27,U,4.99,1,4.99,1.1544,1
1,776,12/13/2003,60,19571.96,U,4.99,1,4.99,1.1544,1
1,766,12/14/2003,60,13887.06,U,4.99,1,4.99,1.1544,1
1,757,12/14/2003,60,11150,U,4.99,1,4.99,1.1544,3
2,693,12/14/2003,60,19051.6,U,4.99,1,5.89,1.1544,1
4,651,12/14/2003,60,6590.65,U,4.99,1,8.19,1.1544,1
3,676,12/16/2003,60,37365.95,U,4.99,1,6.19,1.15,2
2,723,12/15/2003,60,23869.3,U,4.99,1,5.89,1.15,1
4,640,12/15/2003,60,5853,U,4.99,1,8.19,1.15,1
1,780,12/15/2003,60,18000,U,4.99,1,4.99,1.15,1
4,651,12/15/2003,60,13065,U,4.99,1,8.19,1.15,1
4,641,12/15/2003,60,7499,U,4.99,1,8.19,1.15,1
1,743,12/15/2003,60,8200,U,4.99,1,4.99,1.15,1
4,649,12/15/2003,60,25039,U,4.99,1,8.19,1.15,1
2,723,12/15/2003,60,37557,U,4.99,0,5.89,1.15,1
1,740,12/15/2003,60,8000,U,4.99,1,4.99,1.15,1
1,759,12/15/2003,60,44650,U,4.99,1,4.99,1.15,1
